%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1585289618320607185,8245,1585289618319829108,foot_imu_link,-0.196966320276,-0.156736001372,-0.63984978199,0.726106345654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000298725441098,0.00220012408681,0.00103806750849,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.62700796127,0.787702620029,-8.41563034058,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618345571643,8246,1585289618344738301,foot_imu_link,-0.196949899197,-0.156730026007,-0.639836072922,0.726124107838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000980393029749,0.00122930749785,0.00155911408365,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.61982727051,0.82892370224,-8.40818023682,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618370389729,8247,1585289618369699519,foot_imu_link,-0.196937158704,-0.156713232398,-0.639834403992,0.726132750511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000701171346009,0.00218119984493,0.0013761674054,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.62893819809,0.802538275719,-8.42531394958,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618396803594,8248,1585289618394891312,foot_imu_link,-0.196921765804,-0.156701937318,-0.639840185642,0.726134240627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63101673126e-05,0.00167745701037,1.79423950613e-05,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.63887071609,0.808948993683,-8.44523620605,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618420572380,8249,1585289618419864647,foot_imu_link,-0.196908682585,-0.156689703465,-0.639838755131,0.726141691208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740862451494,0.000592445605434,0.00120194628835,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.60454034805,0.810674071312,-8.40090847015,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618444562397,8250,1585289618444323187,foot_imu_link,-0.196891739964,-0.156663924456,-0.6398229599,0.72616571188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000401275232434,0.00381779950112,0.00168999517336,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.6151638031,0.817923605442,-8.40336799622,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618469464269,8251,1585289618469299905,foot_imu_link,-0.196854561567,-0.156626448035,-0.639816403389,0.726189613342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174010079354,0.0047585228458,0.00193834258243,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.60885047913,0.81641638279,-8.4221944809,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618495406711,8252,1585289618494662952,foot_imu_link,-0.196789905429,-0.156583085656,-0.639812648296,0.726219832897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000727877952158,0.00699439365417,0.00292668770999,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.5908613205,0.80676984787,-8.42232322693,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618520426189,8253,1585289618519597695,foot_imu_link,-0.196695759892,-0.156530201435,-0.639814436436,0.726255238056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312895234674,0.00671618804336,0.00129035441205,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.58543682098,0.822422742844,-8.39373493195,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618545261658,8254,1585289618544506748,foot_imu_link,-0.196644052863,-0.156503364444,-0.639818906784,0.726271033287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157014653087,0.00240170676261,0.000296440906823,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.63203716278,0.825304746628,-8.43267059326,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618570469954,8255,1585289618569607250,foot_imu_link,-0.196599453688,-0.156498491764,-0.639819085598,0.726283967495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256842374802,0.00326743070036,0.000117931514978,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.60777187347,0.795502841473,-8.42285442352,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618595335922,8256,1585289618594639945,foot_imu_link,-0.196540117264,-0.156486332417,-0.639826059341,0.72629648447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168908666819,0.00290261488408,0.000372023321688,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.6118106842,0.803284823895,-8.40144348145,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618620618653,8257,1585289618619819604,foot_imu_link,-0.196472302079,-0.156472980976,-0.639838278294,0.726307034492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297528319061,0.00440943147987,-0.00138680497184,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.59185123444,0.780023336411,-8.43739700317,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618645317358,8258,1585289618644675570,foot_imu_link,-0.196380540729,-0.156471043825,-0.639876544476,0.726298570633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00671149417758,0.00437765475363,-0.00373948272318,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.5851020813,0.794785857201,-8.42895698547,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618670281294,8259,1585289618669476193,foot_imu_link,-0.196316927671,-0.15649035573,-0.639909207821,0.726282775402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117572396994,-0.000371676986106,-0.00273537216708,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.60722923279,0.802216291428,-8.43282699585,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618695309879,8260,1585289618694419790,foot_imu_link,-0.196329861879,-0.156511217356,-0.639920532703,0.726264894009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022929161787,-0.00202257419005,-0.00060466164723,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.62959861755,0.792389214039,-8.43676185608,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289618720004179,8261,1585289618719338374,foot_imu_link,-0.196350350976,-0.156535580754,-0.639932096004,0.726243853569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000819768756628,-0.00356401596218,-0.00152912596241,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.60634422302,0.795180559158,-8.39804840088,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
